.id,.chain,.iteration,.draw,SampleSize,variable,value,group
1,1,928,928,160,b_muNegative_factorageAge25M34,3.13909,Effect
1,2,15,1015,160,b_muNegative_factorageAge25M34,3.19911,Effect
1,2,37,1037,160,b_muNegative_factorageAge25M34,5.11079,Effect
1,2,173,1173,160,b_muNegative_factorageAge25M34,1.65905,Effect
1,2,189,1189,160,b_muNegative_factorageAge25M34,4.10533,Effect
1,2,199,1199,160,b_muNegative_factorageAge25M34,5.87014,Effect
1,2,274,1274,160,b_muNegative_factorageAge25M34,3.35282,Effect
1,2,275,1275,160,b_muNegative_factorageAge25M34,1.21878,Effect
1,2,334,1334,160,b_muNegative_factorageAge25M34,1.94829,Effect
1,2,459,1459,160,b_muNegative_factorageAge25M34,2.22016,Effect
1,2,602,1602,160,b_muNegative_factorageAge25M34,2.50232,Effect
1,2,805,1805,160,b_muNegative_factorageAge25M34,0.252119,Effect
1,2,808,1808,160,b_muNegative_factorageAge25M34,5.48914,Effect
1,2,820,1820,160,b_muNegative_factorageAge25M34,3.02922,Effect
1,2,833,1833,160,b_muNegative_factorageAge25M34,4.80847,Effect
1,2,856,1856,160,b_muNegative_factorageAge25M34,7.47216,Effect
1,3,281,2281,160,b_muNegative_factorageAge25M34,2.59682,Effect
1,3,335,2335,160,b_muNegative_factorageAge25M34,5.44217,Effect
1,3,342,2342,160,b_muNegative_factorageAge25M34,1.65548,Effect
1,3,374,2374,160,b_muNegative_factorageAge25M34,4.87511,Effect
1,3,404,2404,160,b_muNegative_factorageAge25M34,3.08954,Effect
1,3,409,2409,160,b_muNegative_factorageAge25M34,4.83616,Effect
1,3,482,2482,160,b_muNegative_factorageAge25M34,7.0503,Effect
1,3,591,2591,160,b_muNegative_factorageAge25M34,2.32277,Effect
1,3,601,2601,160,b_muNegative_factorageAge25M34,6.73457,Effect
1,3,854,2854,160,b_muNegative_factorageAge25M34,6.8604,Effect
1,3,867,2867,160,b_muNegative_factorageAge25M34,0.502695,Effect
1,3,939,2939,160,b_muNegative_factorageAge25M34,5.52261,Effect
1,3,982,2982,160,b_muNegative_factorageAge25M34,6.32398,Effect
1,4,126,3126,160,b_muNegative_factorageAge25M34,2.93751,Effect
1,4,147,3147,160,b_muNegative_factorageAge25M34,3.38093,Effect
1,4,172,3172,160,b_muNegative_factorageAge25M34,2.11311,Effect
1,4,307,3307,160,b_muNegative_factorageAge25M34,5.17221,Effect
1,4,337,3337,160,b_muNegative_factorageAge25M34,3.78887,Effect
1,4,459,3459,160,b_muNegative_factorageAge25M34,3.91098,Effect
1,4,744,3744,160,b_muNegative_factorageAge25M34,4.44407,Effect
1,4,844,3844,160,b_muNegative_factorageAge25M34,7.109,Effect
1,4,888,3888,160,b_muNegative_factorageAge25M34,12.5345,Effect
1,4,975,3975,160,b_muNegative_factorageAge25M34,3.97128,Effect
2,1,25,25,320,b_muNegative_factorageAge25M34,-1.90535,Effect
2,1,62,62,320,b_muNegative_factorageAge25M34,-2.91189,Effect
2,1,65,65,320,b_muNegative_factorageAge25M34,-3.47849,Effect
2,1,228,228,320,b_muNegative_factorageAge25M34,-1.96664,Effect
2,1,413,413,320,b_muNegative_factorageAge25M34,-1.26922,Effect
2,1,437,437,320,b_muNegative_factorageAge25M34,-1.36292,Effect
2,1,570,570,320,b_muNegative_factorageAge25M34,-1.03887,Effect
2,1,685,685,320,b_muNegative_factorageAge25M34,-1.95927,Effect
2,1,710,710,320,b_muNegative_factorageAge25M34,-0.4135,Effect
2,1,748,748,320,b_muNegative_factorageAge25M34,-0.315117,Effect
2,1,791,791,320,b_muNegative_factorageAge25M34,0.121925,Effect
2,1,792,792,320,b_muNegative_factorageAge25M34,-0.378537,Effect
2,1,908,908,320,b_muNegative_factorageAge25M34,-1.10638,Effect
2,1,961,961,320,b_muNegative_factorageAge25M34,-2.81486,Effect
2,2,32,1032,320,b_muNegative_factorageAge25M34,-2.57099,Effect
2,2,63,1063,320,b_muNegative_factorageAge25M34,-2.35574,Effect
2,2,144,1144,320,b_muNegative_factorageAge25M34,-1.07855,Effect
2,2,199,1199,320,b_muNegative_factorageAge25M34,-3.47508,Effect
2,2,245,1245,320,b_muNegative_factorageAge25M34,-1.12468,Effect
2,2,331,1331,320,b_muNegative_factorageAge25M34,-2.63626,Effect
2,2,391,1391,320,b_muNegative_factorageAge25M34,-1.01817,Effect
2,2,427,1427,320,b_muNegative_factorageAge25M34,-1.15382,Effect
2,2,460,1460,320,b_muNegative_factorageAge25M34,-2.19904,Effect
2,2,548,1548,320,b_muNegative_factorageAge25M34,-2.79721,Effect
2,2,849,1849,320,b_muNegative_factorageAge25M34,0.136269,Effect
2,2,862,1862,320,b_muNegative_factorageAge25M34,0.169647,Effect
2,3,39,2039,320,b_muNegative_factorageAge25M34,0.387652,Effect
2,3,69,2069,320,b_muNegative_factorageAge25M34,-1.43652,Effect
2,3,103,2103,320,b_muNegative_factorageAge25M34,-0.730635,Effect
2,3,146,2146,320,b_muNegative_factorageAge25M34,0.611201,Effect
2,3,155,2155,320,b_muNegative_factorageAge25M34,-2.73588,Effect
2,3,174,2174,320,b_muNegative_factorageAge25M34,-1.46372,Effect
2,3,358,2358,320,b_muNegative_factorageAge25M34,-1.53841,Effect
2,3,452,2452,320,b_muNegative_factorageAge25M34,-0.322149,Effect
2,3,632,2632,320,b_muNegative_factorageAge25M34,-0.636293,Effect
2,3,722,2722,320,b_muNegative_factorageAge25M34,-1.06195,Effect
2,3,766,2766,320,b_muNegative_factorageAge25M34,-0.410015,Effect
2,3,857,2857,320,b_muNegative_factorageAge25M34,-2.12028,Effect
2,4,46,3046,320,b_muNegative_factorageAge25M34,-1.93023,Effect
2,4,127,3127,320,b_muNegative_factorageAge25M34,-0.646398,Effect
2,4,181,3181,320,b_muNegative_factorageAge25M34,-0.547586,Effect
2,4,217,3217,320,b_muNegative_factorageAge25M34,-1.24614,Effect
2,4,329,3329,320,b_muNegative_factorageAge25M34,-1.45486,Effect
2,4,464,3464,320,b_muNegative_factorageAge25M34,-1.18615,Effect
2,4,470,3470,320,b_muNegative_factorageAge25M34,-1.89626,Effect
2,4,499,3499,320,b_muNegative_factorageAge25M34,-3.18712,Effect
2,4,737,3737,320,b_muNegative_factorageAge25M34,-0.98942,Effect
2,4,787,3787,320,b_muNegative_factorageAge25M34,0.0538231,Effect
2,4,796,3796,320,b_muNegative_factorageAge25M34,-2.96213,Effect
2,4,904,3904,320,b_muNegative_factorageAge25M34,-1.0978,Effect
1,1,183,183,160,b_muNegative_factorageAge35M44,2.79068,Effect
1,1,281,281,160,b_muNegative_factorageAge35M44,4.29604,Effect
1,1,333,333,160,b_muNegative_factorageAge35M44,1.87345,Effect
1,1,344,344,160,b_muNegative_factorageAge35M44,7.19125,Effect
1,1,417,417,160,b_muNegative_factorageAge35M44,5.98939,Effect
1,1,445,445,160,b_muNegative_factorageAge35M44,3.9761,Effect
1,1,485,485,160,b_muNegative_factorageAge35M44,3.97599,Effect
1,1,520,520,160,b_muNegative_factorageAge35M44,4.7687,Effect
1,1,547,547,160,b_muNegative_factorageAge35M44,7.62069,Effect
1,1,702,702,160,b_muNegative_factorageAge35M44,9.38641,Effect
1,1,819,819,160,b_muNegative_factorageAge35M44,5.04953,Effect
1,1,928,928,160,b_muNegative_factorageAge35M44,7.42303,Effect
1,2,15,1015,160,b_muNegative_factorageAge35M44,5.20346,Effect
1,2,37,1037,160,b_muNegative_factorageAge35M44,6.2743,Effect
1,2,173,1173,160,b_muNegative_factorageAge35M44,3.83817,Effect
1,2,189,1189,160,b_muNegative_factorageAge35M44,8.1833,Effect
1,2,199,1199,160,b_muNegative_factorageAge35M44,6.92772,Effect
1,2,274,1274,160,b_muNegative_factorageAge35M44,4.42568,Effect
1,2,275,1275,160,b_muNegative_factorageAge35M44,2.17378,Effect
1,2,334,1334,160,b_muNegative_factorageAge35M44,4.0813,Effect
1,2,459,1459,160,b_muNegative_factorageAge35M44,3.2585,Effect
1,2,602,1602,160,b_muNegative_factorageAge35M44,4.54426,Effect
1,2,805,1805,160,b_muNegative_factorageAge35M44,4.33936,Effect
1,2,808,1808,160,b_muNegative_factorageAge35M44,5.99458,Effect
1,2,820,1820,160,b_muNegative_factorageAge35M44,3.30671,Effect
1,2,833,1833,160,b_muNegative_factorageAge35M44,6.31911,Effect
1,2,856,1856,160,b_muNegative_factorageAge35M44,8.11598,Effect
1,3,281,2281,160,b_muNegative_factorageAge35M44,3.34589,Effect
1,3,335,2335,160,b_muNegative_factorageAge35M44,4.56363,Effect
1,3,342,2342,160,b_muNegative_factorageAge35M44,2.05606,Effect
1,3,374,2374,160,b_muNegative_factorageAge35M44,7.54872,Effect
1,3,404,2404,160,b_muNegative_factorageAge35M44,3.43347,Effect
1,3,409,2409,160,b_muNegative_factorageAge35M44,6.15433,Effect
1,3,482,2482,160,b_muNegative_factorageAge35M44,9.02097,Effect
1,3,591,2591,160,b_muNegative_factorageAge35M44,4.33655,Effect
1,3,601,2601,160,b_muNegative_factorageAge35M44,8.73192,Effect
1,3,854,2854,160,b_muNegative_factorageAge35M44,10.1189,Effect
1,3,867,2867,160,b_muNegative_factorageAge35M44,1.25202,Effect
1,3,939,2939,160,b_muNegative_factorageAge35M44,6.04772,Effect
1,3,982,2982,160,b_muNegative_factorageAge35M44,9.12021,Effect
1,4,126,3126,160,b_muNegative_factorageAge35M44,4.15357,Effect
1,4,147,3147,160,b_muNegative_factorageAge35M44,5.2888,Effect
1,4,172,3172,160,b_muNegative_factorageAge35M44,2.15364,Effect
1,4,307,3307,160,b_muNegative_factorageAge35M44,6.18384,Effect
1,4,337,3337,160,b_muNegative_factorageAge35M44,4.2678,Effect
1,4,459,3459,160,b_muNegative_factorageAge35M44,6.00379,Effect
1,4,744,3744,160,b_muNegative_factorageAge35M44,5.8479,Effect
1,4,844,3844,160,b_muNegative_factorageAge35M44,8.61745,Effect
1,4,888,3888,160,b_muNegative_factorageAge35M44,13.8932,Effect
1,4,975,3975,160,b_muNegative_factorageAge35M44,4.33412,Effect
2,1,25,25,320,b_muNegative_factorageAge35M44,0.245631,Effect
2,1,62,62,320,b_muNegative_factorageAge35M44,-1.42631,Effect
2,1,65,65,320,b_muNegative_factorageAge35M44,-0.620689,Effect
2,1,228,228,320,b_muNegative_factorageAge35M44,-0.506053,Effect
2,1,413,413,320,b_muNegative_factorageAge35M44,-0.947496,Effect
2,1,437,437,320,b_muNegative_factorageAge35M44,-0.587825,Effect
2,1,570,570,320,b_muNegative_factorageAge35M44,1.22307,Effect
2,1,685,685,320,b_muNegative_factorageAge35M44,0.35621,Effect
2,1,710,710,320,b_muNegative_factorageAge35M44,0.326571,Effect
2,1,748,748,320,b_muNegative_factorageAge35M44,-1.25199,Effect
2,1,791,791,320,b_muNegative_factorageAge35M44,-0.0093064,Effect
2,1,792,792,320,b_muNegative_factorageAge35M44,-1.15363,Effect
2,1,908,908,320,b_muNegative_factorageAge35M44,0.319299,Effect
2,1,961,961,320,b_muNegative_factorageAge35M44,-3.10597,Effect
2,2,32,1032,320,b_muNegative_factorageAge35M44,-2.05177,Effect
2,2,63,1063,320,b_muNegative_factorageAge35M44,-0.282269,Effect
2,2,144,1144,320,b_muNegative_factorageAge35M44,-0.567343,Effect
2,2,199,1199,320,b_muNegative_factorageAge35M44,-2.63194,Effect
2,2,245,1245,320,b_muNegative_factorageAge35M44,0.214101,Effect
2,2,331,1331,320,b_muNegative_factorageAge35M44,-0.921369,Effect
2,2,391,1391,320,b_muNegative_factorageAge35M44,-0.391084,Effect
2,2,427,1427,320,b_muNegative_factorageAge35M44,-0.501516,Effect
2,2,460,1460,320,b_muNegative_factorageAge35M44,-1.01716,Effect
2,2,548,1548,320,b_muNegative_factorageAge35M44,-2.57815,Effect
2,2,849,1849,320,b_muNegative_factorageAge35M44,-0.120584,Effect
2,2,862,1862,320,b_muNegative_factorageAge35M44,1.06749,Effect
2,3,39,2039,320,b_muNegative_factorageAge35M44,0.0363878,Effect
2,3,69,2069,320,b_muNegative_factorageAge35M44,-1.79568,Effect
2,3,103,2103,320,b_muNegative_factorageAge35M44,-0.0540507,Effect
2,3,146,2146,320,b_muNegative_factorageAge35M44,1.16554,Effect
2,3,155,2155,320,b_muNegative_factorageAge35M44,-0.305405,Effect
2,3,174,2174,320,b_muNegative_factorageAge35M44,0.659761,Effect
2,3,358,2358,320,b_muNegative_factorageAge35M44,-0.91895,Effect
2,3,452,2452,320,b_muNegative_factorageAge35M44,-0.917846,Effect
2,3,632,2632,320,b_muNegative_factorageAge35M44,0.147977,Effect
2,3,722,2722,320,b_muNegative_factorageAge35M44,-0.25168,Effect
2,3,766,2766,320,b_muNegative_factorageAge35M44,0.398863,Effect
2,3,857,2857,320,b_muNegative_factorageAge35M44,-0.125348,Effect
2,4,46,3046,320,b_muNegative_factorageAge35M44,1.04043,Effect
2,4,127,3127,320,b_muNegative_factorageAge35M44,-0.697869,Effect
2,4,181,3181,320,b_muNegative_factorageAge35M44,-0.789084,Effect
2,4,217,3217,320,b_muNegative_factorageAge35M44,-1.08944,Effect
2,4,329,3329,320,b_muNegative_factorageAge35M44,0.717075,Effect
2,4,464,3464,320,b_muNegative_factorageAge35M44,-1.32846,Effect
2,4,470,3470,320,b_muNegative_factorageAge35M44,0.249444,Effect
2,4,499,3499,320,b_muNegative_factorageAge35M44,-0.169565,Effect
2,4,737,3737,320,b_muNegative_factorageAge35M44,-0.132864,Effect
2,4,787,3787,320,b_muNegative_factorageAge35M44,0.612986,Effect
2,4,796,3796,320,b_muNegative_factorageAge35M44,-2.1482,Effect
2,4,904,3904,320,b_muNegative_factorageAge35M44,0.383344,Effect
1,1,183,183,160,b_muNegative_factorageAge45M54,0.591657,Effect
1,1,281,281,160,b_muNegative_factorageAge45M54,0.43507,Effect
1,1,333,333,160,b_muNegative_factorageAge45M54,-1.10797,Effect
1,1,344,344,160,b_muNegative_factorageAge45M54,2.61713,Effect
1,1,417,417,160,b_muNegative_factorageAge45M54,1.65651,Effect
1,1,445,445,160,b_muNegative_factorageAge45M54,2.22496,Effect
1,1,485,485,160,b_muNegative_factorageAge45M54,1.65525,Effect
1,1,520,520,160,b_muNegative_factorageAge45M54,2.24583,Effect
1,1,547,547,160,b_muNegative_factorageAge45M54,7.70484,Effect
1,1,702,702,160,b_muNegative_factorageAge45M54,5.77804,Effect
1,1,819,819,160,b_muNegative_factorageAge45M54,1.76405,Effect
1,1,928,928,160,b_muNegative_factorageAge45M54,3.95281,Effect
1,2,15,1015,160,b_muNegative_factorageAge45M54,1.23749,Effect
1,2,37,1037,160,b_muNegative_factorageAge45M54,3.09807,Effect
1,2,173,1173,160,b_muNegative_factorageAge45M54,2.8861,Effect
1,2,189,1189,160,b_muNegative_factorageAge45M54,4.39244,Effect
1,2,199,1199,160,b_muNegative_factorageAge45M54,2.40844,Effect
1,2,274,1274,160,b_muNegative_factorageAge45M54,1.1389,Effect
1,2,275,1275,160,b_muNegative_factorageAge45M54,2.64657,Effect
1,2,334,1334,160,b_muNegative_factorageAge45M54,0.984403,Effect
1,2,459,1459,160,b_muNegative_factorageAge45M54,3.31756,Effect
1,2,602,1602,160,b_muNegative_factorageAge45M54,0.609377,Effect
1,2,805,1805,160,b_muNegative_factorageAge45M54,2.97591,Effect
1,2,808,1808,160,b_muNegative_factorageAge45M54,3.47564,Effect
1,2,820,1820,160,b_muNegative_factorageAge45M54,1.82344,Effect
1,2,833,1833,160,b_muNegative_factorageAge45M54,6.40653,Effect
1,2,856,1856,160,b_muNegative_factorageAge45M54,2.28128,Effect
1,3,281,2281,160,b_muNegative_factorageAge45M54,2.38158,Effect
1,3,335,2335,160,b_muNegative_factorageAge45M54,3.10654,Effect
1,3,342,2342,160,b_muNegative_factorageAge45M54,1.92246,Effect
1,3,374,2374,160,b_muNegative_factorageAge45M54,6.09236,Effect
1,3,404,2404,160,b_muNegative_factorageAge45M54,-0.426267,Effect
1,3,409,2409,160,b_muNegative_factorageAge45M54,2.41146,Effect
1,3,482,2482,160,b_muNegative_factorageAge45M54,5.80673,Effect
1,3,591,2591,160,b_muNegative_factorageAge45M54,2.5663,Effect
1,3,601,2601,160,b_muNegative_factorageAge45M54,6.08353,Effect
1,3,854,2854,160,b_muNegative_factorageAge45M54,7.73628,Effect
1,3,867,2867,160,b_muNegative_factorageAge45M54,-0.972451,Effect
1,3,939,2939,160,b_muNegative_factorageAge45M54,1.56751,Effect
1,3,982,2982,160,b_muNegative_factorageAge45M54,6.39978,Effect
1,4,126,3126,160,b_muNegative_factorageAge45M54,1.30249,Effect
1,4,147,3147,160,b_muNegative_factorageAge45M54,1.12039,Effect
1,4,172,3172,160,b_muNegative_factorageAge45M54,-1.65419,Effect
1,4,307,3307,160,b_muNegative_factorageAge45M54,4.58618,Effect
1,4,337,3337,160,b_muNegative_factorageAge45M54,2.75843,Effect
1,4,459,3459,160,b_muNegative_factorageAge45M54,4.44376,Effect
1,4,744,3744,160,b_muNegative_factorageAge45M54,3.38949,Effect
1,4,844,3844,160,b_muNegative_factorageAge45M54,6.74443,Effect
1,4,888,3888,160,b_muNegative_factorageAge45M54,10.6471,Effect
1,4,975,3975,160,b_muNegative_factorageAge45M54,2.11944,Effect
2,1,25,25,320,b_muNegative_factorageAge45M54,-0.542838,Effect
2,1,62,62,320,b_muNegative_factorageAge45M54,-2.71755,Effect
2,1,65,65,320,b_muNegative_factorageAge45M54,-1.44628,Effect
2,1,228,228,320,b_muNegative_factorageAge45M54,-1.38191,Effect
2,1,413,413,320,b_muNegative_factorageAge45M54,-0.686528,Effect
2,1,437,437,320,b_muNegative_factorageAge45M54,-1.22381,Effect
2,1,570,570,320,b_muNegative_factorageAge45M54,0.150728,Effect
2,1,685,685,320,b_muNegative_factorageAge45M54,-1.04363,Effect
2,1,710,710,320,b_muNegative_factorageAge45M54,-0.764133,Effect
2,1,748,748,320,b_muNegative_factorageAge45M54,-1.861,Effect
2,1,791,791,320,b_muNegative_factorageAge45M54,0.293613,Effect
2,1,792,792,320,b_muNegative_factorageAge45M54,-0.616077,Effect
2,1,908,908,320,b_muNegative_factorageAge45M54,-0.860109,Effect
2,1,961,961,320,b_muNegative_factorageAge45M54,-2.91547,Effect
2,2,32,1032,320,b_muNegative_factorageAge45M54,-2.39052,Effect
2,2,63,1063,320,b_muNegative_factorageAge45M54,-2.22937,Effect
2,2,144,1144,320,b_muNegative_factorageAge45M54,-0.676064,Effect
2,2,199,1199,320,b_muNegative_factorageAge45M54,-1.97215,Effect
2,2,245,1245,320,b_muNegative_factorageAge45M54,-1.68486,Effect
2,2,331,1331,320,b_muNegative_factorageAge45M54,-2.53447,Effect
2,2,391,1391,320,b_muNegative_factorageAge45M54,-0.740907,Effect
2,2,427,1427,320,b_muNegative_factorageAge45M54,-0.832299,Effect
2,2,460,1460,320,b_muNegative_factorageAge45M54,-1.23901,Effect
2,2,548,1548,320,b_muNegative_factorageAge45M54,-2.34964,Effect
2,2,849,1849,320,b_muNegative_factorageAge45M54,-0.282547,Effect
2,2,862,1862,320,b_muNegative_factorageAge45M54,0.80092,Effect
2,3,39,2039,320,b_muNegative_factorageAge45M54,1.09734,Effect
2,3,69,2069,320,b_muNegative_factorageAge45M54,-1.51814,Effect
2,3,103,2103,320,b_muNegative_factorageAge45M54,-1.07669,Effect
2,3,146,2146,320,b_muNegative_factorageAge45M54,0.154775,Effect
2,3,155,2155,320,b_muNegative_factorageAge45M54,-0.28868,Effect
2,3,174,2174,320,b_muNegative_factorageAge45M54,0.00302576,Effect
2,3,358,2358,320,b_muNegative_factorageAge45M54,-1.85477,Effect
2,3,452,2452,320,b_muNegative_factorageAge45M54,-0.436975,Effect
2,3,632,2632,320,b_muNegative_factorageAge45M54,-0.601082,Effect
2,3,722,2722,320,b_muNegative_factorageAge45M54,-1.33836,Effect
2,3,766,2766,320,b_muNegative_factorageAge45M54,-0.0520518,Effect
2,3,857,2857,320,b_muNegative_factorageAge45M54,-1.90328,Effect
2,4,46,3046,320,b_muNegative_factorageAge45M54,-0.759217,Effect
2,4,127,3127,320,b_muNegative_factorageAge45M54,0.0252125,Effect
2,4,181,3181,320,b_muNegative_factorageAge45M54,-1.2709,Effect
2,4,217,3217,320,b_muNegative_factorageAge45M54,-2.13733,Effect
2,4,329,3329,320,b_muNegative_factorageAge45M54,-0.957256,Effect
2,4,464,3464,320,b_muNegative_factorageAge45M54,-1.32819,Effect
2,4,470,3470,320,b_muNegative_factorageAge45M54,-1.15559,Effect
2,4,499,3499,320,b_muNegative_factorageAge45M54,-1.18851,Effect
2,4,737,3737,320,b_muNegative_factorageAge45M54,-1.05464,Effect
2,4,787,3787,320,b_muNegative_factorageAge45M54,-0.046012,Effect
2,4,796,3796,320,b_muNegative_factorageAge45M54,-2.16849,Effect
2,4,904,3904,320,b_muNegative_factorageAge45M54,-1.87662,Effect
1,1,183,183,160,b_muNegative_factorageAge55M64,1.66794,Effect
1,1,281,281,160,b_muNegative_factorageAge55M64,1.83139,Effect
1,1,333,333,160,b_muNegative_factorageAge55M64,0.527548,Effect
1,1,344,344,160,b_muNegative_factorageAge55M64,6.49698,Effect
1,1,417,417,160,b_muNegative_factorageAge55M64,6.4228,Effect
1,1,445,445,160,b_muNegative_factorageAge55M64,3.17692,Effect
1,1,485,485,160,b_muNegative_factorageAge55M64,1.80316,Effect
1,1,520,520,160,b_muNegative_factorageAge55M64,2.28608,Effect
1,1,547,547,160,b_muNegative_factorageAge55M64,2.12687,Effect
1,1,702,702,160,b_muNegative_factorageAge55M64,6.02679,Effect
1,1,819,819,160,b_muNegative_factorageAge55M64,4.11403,Effect
1,1,928,928,160,b_muNegative_factorageAge55M64,5.52816,Effect
1,2,15,1015,160,b_muNegative_factorageAge55M64,0.22389,Effect
1,2,37,1037,160,b_muNegative_factorageAge55M64,3.58439,Effect
1,2,173,1173,160,b_muNegative_factorageAge55M64,2.69661,Effect
1,2,189,1189,160,b_muNegative_factorageAge55M64,5.98821,Effect
1,2,199,1199,160,b_muNegative_factorageAge55M64,3.94408,Effect
1,2,274,1274,160,b_muNegative_factorageAge55M64,2.67057,Effect
1,2,275,1275,160,b_muNegative_factorageAge55M64,1.1088,Effect
1,2,334,1334,160,b_muNegative_factorageAge55M64,0.743167,Effect
1,2,459,1459,160,b_muNegative_factorageAge55M64,3.23504,Effect
1,2,602,1602,160,b_muNegative_factorageAge55M64,1.81075,Effect
1,2,805,1805,160,b_muNegative_factorageAge55M64,3.75165,Effect
1,2,808,1808,160,b_muNegative_factorageAge55M64,4.50988,Effect
1,2,820,1820,160,b_muNegative_factorageAge55M64,0.948248,Effect
1,2,833,1833,160,b_muNegative_factorageAge55M64,4.72222,Effect
1,2,856,1856,160,b_muNegative_factorageAge55M64,2.80992,Effect
1,3,281,2281,160,b_muNegative_factorageAge55M64,1.0172,Effect
1,3,335,2335,160,b_muNegative_factorageAge55M64,4.26047,Effect
1,3,342,2342,160,b_muNegative_factorageAge55M64,2.47275,Effect
1,3,374,2374,160,b_muNegative_factorageAge55M64,3.78045,Effect
1,3,404,2404,160,b_muNegative_factorageAge55M64,4.37815,Effect
1,3,409,2409,160,b_muNegative_factorageAge55M64,3.76266,Effect
1,3,482,2482,160,b_muNegative_factorageAge55M64,4.4077,Effect
1,3,591,2591,160,b_muNegative_factorageAge55M64,1.15535,Effect
1,3,601,2601,160,b_muNegative_factorageAge55M64,7.99195,Effect
1,3,854,2854,160,b_muNegative_factorageAge55M64,5.85278,Effect
1,3,867,2867,160,b_muNegative_factorageAge55M64,-0.475831,Effect
1,3,939,2939,160,b_muNegative_factorageAge55M64,3.66621,Effect
1,3,982,2982,160,b_muNegative_factorageAge55M64,7.70869,Effect
1,4,126,3126,160,b_muNegative_factorageAge55M64,2.81169,Effect
1,4,147,3147,160,b_muNegative_factorageAge55M64,1.44316,Effect
1,4,172,3172,160,b_muNegative_factorageAge55M64,2.19563,Effect
1,4,307,3307,160,b_muNegative_factorageAge55M64,5.51553,Effect
1,4,337,3337,160,b_muNegative_factorageAge55M64,4.22893,Effect
1,4,459,3459,160,b_muNegative_factorageAge55M64,2.39799,Effect
1,4,744,3744,160,b_muNegative_factorageAge55M64,4.16212,Effect
1,4,844,3844,160,b_muNegative_factorageAge55M64,7.41764,Effect
1,4,888,3888,160,b_muNegative_factorageAge55M64,11.5231,Effect
1,4,975,3975,160,b_muNegative_factorageAge55M64,1.14337,Effect
2,1,25,25,320,b_muNegative_factorageAge55M64,-0.316398,Effect
2,1,62,62,320,b_muNegative_factorageAge55M64,-3.31348,Effect
2,1,65,65,320,b_muNegative_factorageAge55M64,-3.37924,Effect
2,1,228,228,320,b_muNegative_factorageAge55M64,-2.33544,Effect
2,1,413,413,320,b_muNegative_factorageAge55M64,-1.31021,Effect
2,1,437,437,320,b_muNegative_factorageAge55M64,-1.2966,Effect
2,1,570,570,320,b_muNegative_factorageAge55M64,-0.524535,Effect
2,1,685,685,320,b_muNegative_factorageAge55M64,-1.48112,Effect
2,1,710,710,320,b_muNegative_factorageAge55M64,-0.0819113,Effect
2,1,748,748,320,b_muNegative_factorageAge55M64,-0.39937,Effect
2,1,791,791,320,b_muNegative_factorageAge55M64,-1.108,Effect
2,1,792,792,320,b_muNegative_factorageAge55M64,-0.842859,Effect
2,1,908,908,320,b_muNegative_factorageAge55M64,-1.55583,Effect
2,1,961,961,320,b_muNegative_factorageAge55M64,-4.9481,Effect
2,2,32,1032,320,b_muNegative_factorageAge55M64,-3.51418,Effect
2,2,63,1063,320,b_muNegative_factorageAge55M64,-2.98013,Effect
2,2,144,1144,320,b_muNegative_factorageAge55M64,-0.823396,Effect
2,2,199,1199,320,b_muNegative_factorageAge55M64,-4.34578,Effect
2,2,245,1245,320,b_muNegative_factorageAge55M64,-1.23969,Effect
2,2,331,1331,320,b_muNegative_factorageAge55M64,-2.46397,Effect
2,2,391,1391,320,b_muNegative_factorageAge55M64,-2.53553,Effect
2,2,427,1427,320,b_muNegative_factorageAge55M64,-2.20165,Effect
2,2,460,1460,320,b_muNegative_factorageAge55M64,-2.86465,Effect
2,2,548,1548,320,b_muNegative_factorageAge55M64,-2.74375,Effect
2,2,849,1849,320,b_muNegative_factorageAge55M64,0.641627,Effect
2,2,862,1862,320,b_muNegative_factorageAge55M64,1.01826,Effect
2,3,39,2039,320,b_muNegative_factorageAge55M64,-0.872023,Effect
2,3,69,2069,320,b_muNegative_factorageAge55M64,-2.41202,Effect
2,3,103,2103,320,b_muNegative_factorageAge55M64,-1.74305,Effect
2,3,146,2146,320,b_muNegative_factorageAge55M64,-0.249686,Effect
2,3,155,2155,320,b_muNegative_factorageAge55M64,-1.32727,Effect
2,3,174,2174,320,b_muNegative_factorageAge55M64,-0.871266,Effect
2,3,358,2358,320,b_muNegative_factorageAge55M64,-2.19447,Effect
2,3,452,2452,320,b_muNegative_factorageAge55M64,-0.921836,Effect
2,3,632,2632,320,b_muNegative_factorageAge55M64,-1.50044,Effect
2,3,722,2722,320,b_muNegative_factorageAge55M64,-0.918867,Effect
2,3,766,2766,320,b_muNegative_factorageAge55M64,0.279825,Effect
2,3,857,2857,320,b_muNegative_factorageAge55M64,-1.90044,Effect
2,4,46,3046,320,b_muNegative_factorageAge55M64,-1.56145,Effect
2,4,127,3127,320,b_muNegative_factorageAge55M64,-1.55178,Effect
2,4,181,3181,320,b_muNegative_factorageAge55M64,0.734657,Effect
2,4,217,3217,320,b_muNegative_factorageAge55M64,-1.7546,Effect
2,4,329,3329,320,b_muNegative_factorageAge55M64,-2.21984,Effect
2,4,464,3464,320,b_muNegative_factorageAge55M64,-2.30307,Effect
2,4,470,3470,320,b_muNegative_factorageAge55M64,-2.0376,Effect
2,4,499,3499,320,b_muNegative_factorageAge55M64,-2.6098,Effect
